decidim.proposals.collaborative_drafts.count.drafts_count.few,%{count} collaborative drafts,%{count} společné koncepty,,
decidim.proposals.collaborative_drafts.count.drafts_count.other,%{count} collaborative drafts,%{count} společných konceptů,,
decidim.proposals.collaborative_drafts.show.hidden_authors_count.one,and %{count} more person,a %{count} další osoba,,
decidim.proposals.collaborative_drafts.show.hidden_authors_count.few,and %{count} more people,a %{count} další osoby,,
decidim.proposals.collaborative_drafts.show.hidden_authors_count.other,and %{count} more people,a %{count} dalších osob,,
decidim.proposals.last_activity.new_proposal_at_html,<span>New proposal at %{link}</span>,<span>Nový návrh na %{link}</span>,,
decidim.proposals.models.proposal.fields.id,ID,ID,,
decidim.proposals.proposals.count.proposals_count.one,%{count} proposal,%{count} návrh,,
decidim.proposals.proposals.count.proposals_count.few,%{count} proposals,%{count} návrhy,,
decidim.proposals.proposals.count.proposals_count.other,%{count} proposals,%{count} návrhů,,
decidim.proposals.proposals.index.new_proposal,New proposal,Nový návrh,,
decidim.proposals.proposals.index.view_proposal,View proposal,Zobrazit návrh,,
decidim.proposals.proposals.linked_proposals.proposal_votes.one,support,hlas pro,,
decidim.proposals.proposals.linked_proposals.proposal_votes.few,supports,hlasy pro,,
decidim.proposals.proposals.linked_proposals.proposal_votes.other,supports,hlasů pro,,
decidim.proposals.proposals.new.title,Create Your Proposal,Vytvořte návrh,,
decidim.proposals.proposals.preview.proposal_edit_before_minutes.one,"You will be able to edit this proposal during the first minute after the proposal is published. Once this time window passes, you will not be able to edit the proposal.",Tento návrh budete moci během první minuty po jeho zveřejnění upravovat. Po uplynutí této doby už úpravy nebudou možné.,,
decidim.proposals.proposals.preview.proposal_edit_before_minutes.few,"You will be able to edit this proposal during the first %{count} minutes after the proposal is published. Once this time window passes, you will not be able to edit the proposal.",Tento návrh budete moci během prvních %{count} minut po jeho zveřejnění upravovat. Po uplynutí této doby už úpravy nebudou možné.,,
decidim.proposals.proposals.preview.proposal_edit_before_minutes.other,"You will be able to edit this proposal during the first %{count} minutes after the proposal is published. Once this time window passes, you will not be able to edit the proposal.",Tento návrh budete moci během prvních %{count} minut po jeho zveřejnění upravovat. Po uplynutí této doby už úpravy nebudou možné.,,
decidim.proposals.proposals.proposal.view_proposal,View proposal,Zobrazit návrh,,
decidim.proposals.proposals.show.hidden_endorsers_count.one,and %{count} more person,a %{count} další osoba,,
decidim.proposals.proposals.show.hidden_endorsers_count.few,and %{count} more people,a %{count} další osoby,,
decidim.proposals.proposals.show.hidden_endorsers_count.other,and %{count} more people,a %{count} dalších osob,,
decidim.proposals.proposals.show.report,Report,Zpráva,,
decidim.proposals.proposals.votes_count.count.one,Support,Hlas pro,,
decidim.proposals.proposals.votes_count.count.few,Supports,Hlasy pro,,
decidim.proposals.proposals.votes_count.count.other,Supports,Hlasy pro,,
decidim.proposals.proposals.wizard_aside.back_from_step_1,Back to proposals,Zpět k návrhům,,
decidim.proposals.proposals.wizard_aside.back_from_step_2,Back to proposals,Zpět k návrhům,,
decidim.proposals.proposals.wizard_aside.info,You are creating a <strong>proposal</strong>.,Vytváříte <strong>návrh</strong>.,,
decidim.proposals.proposals.wizard_steps.step_1,Create your proposal,Vytvořte návrh,,
decidim.proposals.proposals.wizard_steps.step_4,Publish your proposal,Zveřejněte návrh,,
decidim.proposals.proposals.wizard_steps.title,Proposal creation steps,Postup tvorby návrhu,,
decidim.proposals.versions.proposals.back_to_resource,Go back to proposal,Zpět na návrh,,
activerecord.models.decidim/sortitions/sortition.one,Sortition,Volba losem,,
activerecord.models.decidim/sortitions/sortition.few,Sortitions,Volby losem,,
activerecord.models.decidim/sortitions/sortition.other,Sortitions,Volby losem,,
decidim.sortitions.sortitions.count.proposals_count.one,1 proposal,1 návrh,,
decidim.sortitions.sortitions.count.proposals_count.few,%{count} proposals,%{count} návrhy,,
decidim.sortitions.sortitions.count.proposals_count.other,%{count} proposals,%{count} návrhů,,
decidim.sortitions.sortitions.results_count.count.one,selected proposal,vybraný návrh,,
decidim.sortitions.sortitions.results_count.count.few,selected proposals,vybrané návrhy,,
decidim.sortitions.sortitions.results_count.count.other,selected proposals,vybraných návrhů,,
decidim.sortitions.sortitions.sortition.selected_proposals.one,proposal selected,návrh vybrán,,
decidim.sortitions.sortitions.sortition.selected_proposals.few,proposals selected,návrhy vybrány,,
decidim.sortitions.sortitions.sortition.selected_proposals.other,proposals selected,návrhů vybráno,,
decidim.sortitions.sortitions.sortitions_count.count.one,1 sortition,1 volba losem,,
decidim.sortitions.sortitions.sortitions_count.count.few,%{count} sortitions,%{count} volby losem,,
decidim.sortitions.sortitions.sortitions_count.count.other,%{count} sortitions,%{count} voleb losem,,
activerecord.models.decidim/surveys/survey.one,Survey,Průzkum,,
activerecord.models.decidim/surveys/survey.few,Surveys,Průzkumy,,
activerecord.models.decidim/surveys/survey.other,Surveys,Průzkumy,,
activerecord.models.decidim/surveys/survey_answer.one,Answer,Odpověď,,
activerecord.models.decidim/surveys/survey_answer.few,Answers,Odpovědi,,
activerecord.models.decidim/surveys/survey_answer.other,Answers,Odpovědi,,
decidim.verifications.dummy_authorization.extra_explanation.postal_codes.one,Participation is restricted to participants with the postal code %{postal_codes}.,Účast je omezena na účastníky s poštovním směrovacím číslem %{postal_codes}.,,
decidim.verifications.dummy_authorization.extra_explanation.postal_codes.few,Participation is restricted to participants with any of the following postal codes: %{postal_codes}.,Účast je omezena na účastníky s některým z těchto poštovních směrovacích čísel: %{postal_codes}.,,
decidim.verifications.dummy_authorization.extra_explanation.postal_codes.other,Participation is restricted to participants with any of the following postal codes: %{postal_codes}.,Účast je omezena na účastníky s některým z těchto poštovních směrovacích čísel: %{postal_codes}.,,
decidim.verifications.id_documents.dni,DNI,Identifikační číslo,,
decidim.verifications.id_documents.nie,NIE,Identifikační číslo,,
